state,year,month,n_incidents,average_temperature,average_precipitation
Nevada,2016,5,1.5081079654492464,12.833333333333334,0.254
Nevada,2016,6,0.9939802499551851,20.944444444444443,0.10922
Nevada,2016,7,1.6452086895809963,23.166666666666668,0.05334
Nevada,2016,8,1.302456879251622,22.277777777777775,0.08128
Nevada,2016,9,0.7197788016916858,16.833333333333332,0.1524
Nevada,2016,10,1.405282422350434,11.777777777777779,0.34544
Nevada,2016,11,1.1653561551198723,6.222222222222224,0.12192
Nevada,2016,12,0.8226043447904982,-0.8333333333333334,0.49784
Nevada,2017,1,1.548871091836271,-1.6111111111111103,0.73152
Nevada,2017,2,1.077475542146971,3.3888888888888897,0.39624000000000004
Nevada,2017,3,1.4141866490678994,7.6111111111111125,0.28194
Nevada,2017,4,0.9764622100706924,8.38888888888889,0.28448
Nevada,2017,5,1.6162133132204566,13.944444444444445,0.13462000000000002
Nevada,2017,6,1.1448177635311567,20.33333333333333,0.13462000000000002
Nevada,2017,7,1.1111466528390639,24.555555555555557,0.15494
Nevada,2017,8,1.1784888742232495,23.055555555555557,0.16002
Nevada,2017,9,0.7744355459181355,16.444444444444443,0.24384
Nevada,2017,10,0.7744355459181355,10.222222222222221,0.04318
Nevada,2017,11,1.1111466528390639,6.888888888888888,0.22352
Nevada,2017,12,1.0101333207627854,1.555555555555554,0.048260000000000004
New Hampshire,2014,1,1.0499939625347154,-8.61111111111111,0.87884
New Hampshire,2014,2,0.44999741251487807,-7.722222222222222,0.9347200000000001
New Hampshire,2014,3,0.8999948250297561,-5.777777777777777,1.04394
New Hampshire,2014,4,0.44999741251487807,5.333333333333334,0.76962
New Hampshire,2014,5,1.4999913750495935,12.222222222222221,1.15824
New Hampshire,2014,6,1.4249918062971139,17.11111111111111,0.99314
New Hampshire,2014,7,0.8999948250297561,19.944444444444446,1.8465799999999999
New Hampshire,2014,8,2.924983181346707,17.77777777777778,0.90932
New Hampshire,2014,9,1.7249900813070322,14.333333333333334,0.41402
New Hampshire,2014,10,2.099987925069431,9.888888888888888,1.44018
New Hampshire,2014,11,1.9499887875644715,0.9999999999999984,0.83058
New Hampshire,2014,12,1.2749926687921544,-1.8333333333333337,1.38938
New Hampshire,2015,1,1.3469525199236727,-9.666666666666666,0.8509
New Hampshire,2015,2,1.047629737718412,-13.277777777777779,0.61468
New Hampshire,2015,3,1.1972911288210424,-4.555555555555555,0.4191
New Hampshire,2015,4,1.047629737718412,4.777777777777779,0.7111999999999999
New Hampshire,2015,5,1.2721218243723575,14.944444444444445,0.4953
New Hampshire,2015,6,0.8979683466157818,15.666666666666666,1.86436
New Hampshire,2015,7,1.496613911026303,19.388888888888893,0.94234
New Hampshire,2015,8,2.020428779885509,19.777777777777775,0.91186
New Hampshire,2015,9,0.8979683466157818,17.055555555555557,1.3614400000000002
New Hampshire,2015,10,1.2721218243723575,7.333333333333335,1.0287
New Hampshire,2015,11,1.047629737718412,4.222222222222223,0.59944
New Hampshire,2015,12,1.4217832154749879,1.7777777777777795,1.37922
New Hampshire,2016,1,1.7879665382062375,-5.055555555555556,0.50038
New Hampshire,2016,2,0.8939832691031188,-3.555555555555555,1.19888
New Hampshire,2016,3,1.9369637497234238,1.7777777777777795,0.87884
New Hampshire,2016,4,1.1919776921374916,4.555555555555557,0.64262
New Hampshire,2016,5,1.713467932447644,12.666666666666664,0.6172200000000001
New Hampshire,2016,6,1.713467932447644,17.0,0.73406
New Hampshire,2016,7,1.713467932447644,20.27777777777778,0.87884
New Hampshire,2016,8,1.4899721151718646,20.11111111111111,1.05918
New Hampshire,2016,9,1.9369637497234238,15.833333333333334,0.53594
New Hampshire,2016,10,2.011462355482017,8.88888888888889,1.1683999999999999
New Hampshire,2016,11,1.8624651439648308,3.277777777777777,0.7721600000000001
New Hampshire,2016,12,1.340974903654678,-4.222222222222223,1.0642600000000002
New Hampshire,2017,1,1.631095198871282,-3.5000000000000004,0.7162799999999999
New Hampshire,2017,2,1.3345324354401398,-2.9444444444444446,0.7924800000000001
New Hampshire,2017,3,1.1121103628667832,-3.7222222222222223,0.78994
New Hampshire,2017,4,1.1862510537245687,7.666666666666665,1.13792
New Hampshire,2017,5,1.1121103628667832,11.222222222222223,1.6637
New Hampshire,2017,6,1.4086731262979255,17.0,1.3309600000000001
New Hampshire,2017,7,0.8896882902934266,19.166666666666668,0.98806
New Hampshire,2017,8,1.3345324354401398,17.83333333333333,0.92964
New Hampshire,2017,9,1.482813817155711,16.77777777777778,0.75184
New Hampshire,2017,10,0.9638289811512122,12.166666666666666,1.98882
New Hampshire,2017,11,1.482813817155711,1.4444444444444453,0.5181600000000001
New Hampshire,2017,12,0.8896882902934266,-6.888888888888888,0.88138
New Jersey,2014,1,1.4101150371847335,-3.3333333333333335,0.7924800000000001
New Jersey,2014,2,0.6317315366587606,-1.3888888888888888,1.25984
New Jersey,2014,3,0.8009453411209286,1.8888888888888882,1.00838
New Jersey,2014,4,1.4213959574822115,10.166666666666664,1.12268
New Jersey,2014,5,1.4439577980771672,16.666666666666668,1.19888
New Jersey,2014,6,1.6695762040267246,21.444444444444443,0.8432799999999999
New Jersey,2014,7,1.5680479213494236,23.388888888888886,1.3284200000000002
New Jersey,2014,8,1.8049472475964587,21.555555555555557,1.0363200000000001
New Jersey,2014,9,1.6244525228368132,19.388888888888893,0.635
New Jersey,2014,10,1.8387900084888924,13.88888888888889,0.92456
New Jersey,2014,11,1.3424295153998662,5.555555555555555,1.10236
New Jersey,2014,12,0.9250354643931853,3.7222222222222237,1.1811
New Jersey,2015,1,1.172762721120746,-2.2777777777777786,1.1252199999999999
New Jersey,2015,2,0.7329767007004664,-5.388888888888889,0.5537200000000001
New Jersey,2015,3,0.7893595238312714,2.166666666666666,1.1557
New Jersey,2015,4,1.2629752381300343,10.833333333333334,0.67818
New Jersey,2015,5,1.2178689796253903,18.944444444444443,0.30734
New Jersey,2015,6,1.0036142517283309,21.27777777777778,2.06248
New Jersey,2015,7,0.6878704421958223,24.0,0.9347200000000001
New Jersey,2015,8,0.7442532653266274,23.5,0.57404
New Jersey,2015,9,1.0487205102329749,21.5,0.9144
New Jersey,2015,10,0.8908486054667206,12.5,1.02108
New Jersey,2015,11,0.9472314285975257,9.833333333333336,0.5841999999999999
New Jersey,2015,12,0.9810611224760089,8.88888888888889,1.22936
New Jersey,2016,1,0.9131053959230633,-0.33333333333333415,0.81026
New Jersey,2016,2,0.8229221469430077,2.2222222222222223,1.0363200000000001
New Jersey,2016,3,0.9581970204130912,8.333333333333334,0.47498
New Jersey,2016,4,0.9131053959230633,10.388888888888891,0.57404
New Jersey,2016,5,1.0596531755156537,15.666666666666666,1.21666
New Jersey,2016,6,1.0258344571481328,21.444444444444443,0.6096
New Jersey,2016,7,1.3189300163333137,25.11111111111111,1.77038
New Jersey,2016,8,1.1385635183732024,24.944444444444446,0.52832
New Jersey,2016,9,1.3302029224558205,20.944444444444443,0.8763000000000001
New Jersey,2016,10,1.3414758285783277,13.722222222222223,0.7111999999999999
New Jersey,2016,11,1.1949280489857372,8.166666666666668,0.6172200000000001
New Jersey,2016,12,1.1272906122506954,2.3888888888888875,0.83058
New Jersey,2017,1,1.3280025659710597,2.333333333333335,0.94234
New Jersey,2017,2,0.9903747949614682,4.666666666666666,0.41656
New Jersey,2017,3,1.3505110840383658,3.8333333333333326,1.03124
New Jersey,2017,4,1.373019602105672,13.277777777777779,0.9702799999999999
New Jersey,2017,5,1.0579003491633865,15.555555555555555,1.65354
New Jersey,2017,6,1.2717312708027944,21.333333333333336,0.8432799999999999
New Jersey,2017,7,1.3167483069374066,24.166666666666668,1.59766
New Jersey,2017,8,1.2717312708027944,21.999999999999996,1.31318
New Jersey,2017,9,1.2154599756345292,20.11111111111111,0.57658
New Jersey,2017,10,1.136680162398958,15.777777777777779,1.26238
New Jersey,2017,11,1.0466460901297334,6.888888888888888,0.4318
New Jersey,2017,12,0.9903747949614682,0.6666666666666683,0.37084
New Mexico,2014,1,0.7657085100843811,2.4444444444444438,0.00762
New Mexico,2014,2,0.9092788557252025,5.499999999999999,0.04318
New Mexico,2014,3,0.6221381644435596,7.777777777777778,0.11938
New Mexico,2014,4,0.6699949463238334,11.277777777777777,0.09398
New Mexico,2014,5,0.8614220738449287,15.61111111111111,0.26924000000000003
New Mexico,2014,6,1.1007059832462978,22.444444444444446,0.13970000000000002
New Mexico,2014,7,1.7228441476898575,23.444444444444443,0.81026
New Mexico,2014,8,2.2492687483728697,21.38888888888889,0.54864
New Mexico,2014,9,1.2921331107673932,19.166666666666668,0.8001
New Mexico,2014,10,1.3399898926476668,14.11111111111111,0.17018000000000003
New Mexico,2014,11,1.3878466745279407,5.777777777777777,0.16002
New Mexico,2014,12,1.2921331107673932,3.111111111111112,0.1905
New Mexico,2015,1,1.1487150425670718,2.000000000000001,0.35813999999999996
New Mexico,2015,2,1.1008519157934438,5.222222222222221,0.18288
New Mexico,2015,3,1.4358938032088397,8.666666666666666,0.18034
New Mexico,2015,4,1.5316200567560956,11.38888888888889,0.18796
New Mexico,2015,5,1.4358938032088397,14.61111111111111,0.6451600000000001
New Mexico,2015,6,1.5794831835297236,21.999999999999996,0.39878
New Mexico,2015,7,2.0102513244923754,22.83333333333333,0.9398000000000001
New Mexico,2015,8,1.5316200567560956,23.000000000000004,0.5206999999999999
New Mexico,2015,9,1.9623881977187476,20.555555555555557,0.27940000000000004
New Mexico,2015,10,1.5794831835297236,14.166666666666666,0.73406
New Mexico,2015,11,0.9572625354725598,6.333333333333332,0.2159
New Mexico,2015,12,1.2923044228879559,2.166666666666666,0.2667
New Mexico,2016,1,1.3386688850322477,1.2777777777777761,0.13208
New Mexico,2016,2,1.1952400759216495,5.555555555555555,0.06858
New Mexico,2016,3,1.0518112668110517,9.055555555555554,0.02032
New Mexico,2016,4,1.4342880911059794,11.277777777777777,0.24892
New Mexico,2016,5,2.0558129305852373,15.222222222222221,0.24892
New Mexico,2016,6,1.0996208698479175,22.77777777777778,0.2667
New Mexico,2016,7,1.8167649154009076,24.944444444444446,0.3175
New Mexico,2016,8,1.9123841214746393,21.166666666666664,0.81534
New Mexico,2016,9,1.4820976941428456,18.833333333333336,0.46482
New Mexico,2016,10,1.1952400759216495,15.333333333333334,0.08128
New Mexico,2016,11,1.3864784880691137,8.166666666666668,0.34036000000000005
New Mexico,2016,12,1.6733361062903094,3.2222222222222205,0.28194
New Mexico,2017,1,1.4341824968543597,2.8888888888888906,0.43434
New Mexico,2017,2,2.007855495596104,6.944444444444445,0.15494
New Mexico,2017,3,2.103467662053061,10.666666666666668,0.12192
New Mexico,2017,4,1.7688250794537101,12.055555555555557,0.25146
New Mexico,2017,5,2.246885911738497,15.61111111111111,0.18542
New Mexico,2017,6,1.8644372459106677,22.666666666666668,0.23876
New Mexico,2017,7,2.246885911738497,23.666666666666664,0.6731
New Mexico,2017,8,1.6254068297682742,21.555555555555557,0.75692
New Mexico,2017,9,1.1473459974834879,19.111111111111114,0.61468
New Mexico,2017,10,1.529794663311317,13.555555555555555,0.27178
New Mexico,2017,11,1.099539914255009,10.111111111111112,0.02794
New Mexico,2017,12,1.1951520807119664,3.7222222222222237,0.02794
New York,2014,1,0.9108928485191808,-8.38888888888889,0.6604
New York,2014,2,0.35112629356325964,-7.333333333333333,0.74168
New York,2014,3,0.5343226206397429,-4.666666666666666,0.7746999999999999
New York,2014,4,0.5546777680926855,6.388888888888889,0.9067799999999999
New York,2014,5,0.6310095710412202,13.722222222222223,1.1785599999999998
New York,2014,6,0.9159816353824165,18.333333333333332,1.29794
New York,2014,7,0.778584390075054,19.66666666666667,1.35382
New York,2014,8,1.0024910120574226,18.5,0.93726
New York,2014,9,0.7378740951691688,15.61111111111111,0.5384800000000001
New York,2014,10,0.7887619638015253,10.722222222222221,1.01092
New York,2014,11,0.834561045570646,1.8333333333333317,0.69088
New York,2014,12,1.094089175595664,-1.0000000000000004,0.88646
New York,2015,1,1.1193270849781929,-8.777777777777779,0.59436
New York,2015,2,0.7173869044632964,-12.666666666666666,0.508
New York,2015,3,0.9921308253215801,-3.611111111111111,0.40894
New York,2015,4,1.2363476438622767,6.277777777777776,0.76708
New York,2015,5,1.3228411004287735,16.11111111111111,0.6985
New York,2015,6,1.2210840927034832,17.22222222222222,1.9532600000000002
New York,2015,7,1.2516111950210704,20.055555555555554,0.9144
New York,2015,8,1.3788074546776832,19.72222222222222,0.7797799999999999
New York,2015,9,1.1803812896133672,18.333333333333332,1.2065000000000001
New York,2015,10,1.1956448407721607,8.555555555555555,0.9398000000000001
New York,2015,11,1.297401848497451,5.999999999999998,0.5206999999999999
New York,2015,12,1.2312597934760123,4.055555555555554,1.03124
New York,2016,1,1.23768503391257,-4.611111111111111,0.43942
New York,2016,2,1.0237641638536072,-2.9444444444444446,1.1074400000000002
New York,2016,3,1.0696043502948136,3.1666666666666683,0.54102
New York,2016,4,1.2122182636674554,5.166666666666665,0.65024
New York,2016,5,1.2631518041576846,13.166666666666668,0.64262
New York,2016,6,1.3701122391871658,17.83333333333333,0.7289800000000001
New York,2016,7,1.0135774557555612,21.333333333333336,0.8636
New York,2016,8,0.8149366478436675,21.611111111111114,1.15316
New York,2016,9,0.6825094425690715,17.166666666666668,0.63246
New York,2016,10,0.7843765235495299,10.277777777777779,1.37922
New York,2016,11,0.8811502504809653,4.555555555555557,0.67564
New York,2016,12,0.8607768342848737,-2.4444444444444438,0.88138
New York,2017,1,0.8218658375997189,-2.2777777777777786,0.8636
New York,2017,2,0.6176755673886086,-0.777777777777777,0.762
New York,2017,3,0.7044564322283304,-2.1111111111111116,0.87376
New York,2017,4,0.8678086483972187,9.333333333333332,1.2319
New York,2017,5,0.8524943781313854,12.222222222222221,1.4859
New York,2017,6,0.883122918663052,17.72222222222222,1.2319
New York,2017,7,0.9392752429711072,20.055555555555554,1.3309600000000001
New York,2017,8,0.862703891641941,18.666666666666664,0.87884
New York,2017,9,0.8014468105786079,16.833333333333332,0.61468
New York,2017,10,0.9903228105238848,12.666666666666664,1.4097
New York,2017,11,0.7095611889836082,2.333333333333335,0.70104
New York,2017,12,0.7810277835574967,-5.222222222222221,0.65024
North Carolina,2014,1,1.5504052346513153,1.8333333333333317,0.8356600000000001
North Carolina,2014,2,1.2785809402643964,6.111111111111111,0.78994
North Carolina,2014,3,1.9027700607084326,7.5,1.17094
North Carolina,2014,4,1.7114862979917116,15.11111111111111,1.2471400000000001
North Carolina,2014,5,1.8524322284145587,20.27777777777778,0.9194800000000001
North Carolina,2014,6,1.4899998358986668,24.0,1.06172
North Carolina,2014,7,2.184661921554126,24.27777777777778,1.3335
North Carolina,2014,8,1.8524322284145587,23.5,1.32588
North Carolina,2014,9,1.7114862979917116,21.77777777777778,1.38938
North Carolina,2014,10,1.7819592632031354,16.333333333333332,0.73406
North Carolina,2014,11,1.5302701017337657,7.666666666666665,0.95758
North Carolina,2014,12,1.6208781998627386,7.277777777777778,0.95504
North Carolina,2015,1,1.3955835363408955,4.111111111111111,1.0033
North Carolina,2015,2,1.126435282903723,1.6111111111111103,0.889
North Carolina,2015,3,1.784353235750145,10.388888888888891,0.8712200000000001
North Carolina,2015,4,1.3955835363408955,15.555555555555555,1.1049
North Carolina,2015,5,1.4852996208199531,20.33333333333333,0.6654800000000001
North Carolina,2015,6,1.4653627131579405,25.166666666666668,1.3208
North Carolina,2015,7,1.5351418899749851,25.833333333333332,1.11252
North Carolina,2015,8,1.5650472514680043,24.499999999999996,1.016
North Carolina,2015,9,1.5351418899749851,21.999999999999996,1.3487399999999998
North Carolina,2015,10,1.4155204440029083,15.555555555555555,1.7957800000000002
North Carolina,2015,11,1.2659936365378126,12.444444444444445,1.8288
North Carolina,2015,12,1.4653627131579405,12.611111111111112,1.8567399999999998
North Carolina,2016,1,1.5362211402148425,3.555555555555555,0.7111999999999999
North Carolina,2016,2,1.2900318549240024,6.222222222222224,1.4757399999999998
North Carolina,2016,3,1.7528677112707818,13.444444444444446,0.54356
North Carolina,2016,4,1.674087139977713,14.833333333333334,0.70612
North Carolina,2016,5,1.6051541400962777,18.77777777777778,1.4147800000000001
North Carolina,2016,6,1.674087139977713,24.055555555555557,1.09728
North Carolina,2016,7,1.723324997035881,26.722222222222218,1.31572
North Carolina,2016,8,1.8611909967987517,26.22222222222222,1.14046
North Carolina,2016,9,1.44759299751014,23.5,1.92786
North Carolina,2016,10,1.398355140451972,17.333333333333332,1.43002
North Carolina,2016,11,1.4771357117450408,10.944444444444446,0.28194
North Carolina,2016,12,1.9596667109150876,6.666666666666667,0.81026
North Carolina,2017,1,1.9282772410793563,7.444444444444445,1.00584
North Carolina,2017,2,1.382905900168023,10.388888888888891,0.30226
North Carolina,2017,3,1.4802936396164754,10.0,0.92456
North Carolina,2017,4,1.5289875093407015,17.72222222222222,1.651
North Carolina,2017,5,1.7821956319066776,19.833333333333332,1.5113
North Carolina,2017,6,1.3147344825541063,23.22222222222222,1.1938
North Carolina,2017,7,1.3439508043886421,25.944444444444443,1.14046
North Carolina,2017,8,1.684807892458225,24.333333333333332,1.3081
North Carolina,2017,9,1.7627180840169872,21.38888888888889,0.98044
North Carolina,2017,10,1.8114119537412134,17.11111111111111,1.10998
North Carolina,2017,11,1.9769711108035821,10.166666666666664,0.3302
North Carolina,2017,12,1.5776813790649278,5.777777777777777,0.7239
North Dakota,2014,1,1.491725668937254,-13.055555555555555,0.10414
North Dakota,2014,2,0.27122284889768256,-14.666666666666666,0.04572
North Dakota,2014,3,0.5424456977953651,-5.166666666666667,0.10922
North Dakota,2014,4,0.5424456977953651,3.444444444444446,0.5334
North Dakota,2014,5,1.0848913955907302,12.055555555555557,0.60452
North Dakota,2014,6,1.7629485178349364,16.944444444444443,1.2065000000000001
North Dakota,2014,7,0.6780571222442063,19.333333333333332,0.39878
North Dakota,2014,8,1.491725668937254,19.444444444444443,1.12776
North Dakota,2014,9,1.6273370933860953,14.333333333333334,0.30226
North Dakota,2014,10,2.4410056400791427,8.055555555555555,0.13462000000000002
North Dakota,2014,11,1.6273370933860953,-6.555555555555555,0.11684000000000001
North Dakota,2014,12,1.2205028200395713,-7.666666666666667,0.04318
North Dakota,2015,1,1.1935294788519837,-8.88888888888889,0.12192
North Dakota,2015,2,1.326143865391093,-13.11111111111111,0.10414
North Dakota,2015,3,1.4587582519302025,0.5555555555555556,0.10668
North Dakota,2015,4,0.9283007057737652,6.833333333333332,0.14986
North Dakota,2015,5,1.326143865391093,11.333333333333334,1.016
North Dakota,2015,6,1.326143865391093,18.388888888888886,0.92202
North Dakota,2015,7,1.723987025008421,21.055555555555557,0.6731
North Dakota,2015,8,2.254444571164858,20.0,0.40386000000000005
North Dakota,2015,9,1.9892157980866398,16.666666666666668,0.39878
North Dakota,2015,10,1.8566014115475304,8.777777777777777,0.33528
North Dakota,2015,11,2.1218301846257486,0.2777777777777778,0.12446
North Dakota,2015,12,1.4587582519302025,-6.0555555555555545,0.14478
North Dakota,2016,1,0.9278478965688185,-9.666666666666666,0.05588
North Dakota,2016,2,1.325496995098312,-3.555555555555555,0.09906000000000001
North Dakota,2016,3,1.7231460936278056,2.3888888888888875,0.13462000000000002
North Dakota,2016,4,2.2533448916671306,5.444444444444443,0.64262
North Dakota,2016,5,1.9882454926474682,13.666666666666666,0.58674
North Dakota,2016,6,1.5905963941179746,18.88888888888889,0.66294
North Dakota,2016,7,0.9278478965688185,20.72222222222222,1.09982
North Dakota,2016,8,1.855695793137637,20.0,0.61976
North Dakota,2016,9,0.7952981970589873,14.777777777777779,0.7746999999999999
North Dakota,2016,10,2.385894591176962,7.833333333333333,0.31242
North Dakota,2016,11,2.1207951921572996,4.055555555555554,0.23114
North Dakota,2016,12,1.325496995098312,-12.11111111111111,0.3302
North Dakota,2017,1,1.1921445620988103,-11.555555555555555,0.12192
North Dakota,2017,2,1.3246050689986781,-6.388888888888889,0.10160000000000001
North Dakota,2017,3,1.986907603498017,-2.5555555555555562,0.11938
North Dakota,2017,4,1.0596840551989424,5.944444444444446,0.24638
North Dakota,2017,5,1.3246050689986781,12.666666666666664,0.25654
North Dakota,2017,6,0.9272235482990746,18.22222222222222,0.5588000000000001
North Dakota,2017,7,1.5895260827984137,22.333333333333332,0.31496
North Dakota,2017,8,1.7219865896982813,18.444444444444443,0.7086600000000001
North Dakota,2017,9,1.986907603498017,14.61111111111111,0.62738
North Dakota,2017,10,1.0596840551989424,7.222222222222222,0.0635
North Dakota,2017,11,2.1193681103978848,-3.111111111111112,0.07874
North Dakota,2017,12,0.9272235482990746,-9.11111111111111,0.10160000000000001
Ohio,2014,1,1.8013048686943558,-6.777777777777778,0.52832
Ohio,2014,2,1.2238530686822895,-4.777777777777779,0.6604
Ohio,2014,3,1.7582114507830073,0.8888888888888897,0.508
Ohio,2014,4,1.5168883104794575,10.777777777777779,1.34112
Ohio,2014,5,1.7409740836184682,16.5,1.01092
Ohio,2014,6,1.9047290716815914,21.444444444444443,1.37668
Ohio,2014,7,1.887491704517052,20.777777777777782,0.8763000000000001
Ohio,2014,8,1.5686004119730752,21.666666666666668,1.0515599999999998
Ohio,2014,9,2.0512466925801753,17.77777777777778,0.55626
Ohio,2014,10,1.3876080567454128,11.833333333333332,0.75438
Ohio,2014,11,1.3014212209227163,2.666666666666665,0.49022
Ohio,2014,12,1.2410904358468289,1.8333333333333317,0.64008
Ohio,2015,1,1.205075744605543,-4.222222222222223,0.62484
Ohio,2015,2,0.8693760728939989,-8.166666666666666,0.37338
Ohio,2015,3,1.3083679512860182,2.166666666666666,0.89408
Ohio,2015,4,1.291152583505939,10.833333333333334,1.1633200000000001
Ohio,2015,5,1.5665984679872058,18.333333333333332,0.84836
Ohio,2015,6,1.540775416317087,21.0,2.0396199999999998
Ohio,2015,7,1.601029203547364,21.999999999999996,1.2065000000000001
Ohio,2015,8,1.540775416317087,21.166666666666664,0.63246
Ohio,2015,9,1.7817905652381958,20.222222222222225,0.7797799999999999
Ohio,2015,10,1.5838138357672848,12.444444444444445,0.70104
Ohio,2015,11,1.48052162908681,8.499999999999998,0.56896
Ohio,2015,12,1.4460908935266514,6.500000000000002,1.0922
Ohio,2016,1,1.4182117295564778,-2.666666666666667,0.34036000000000005
Ohio,2016,2,1.4783782877800862,0.8888888888888897,0.82296
Ohio,2016,3,1.6674731850542832,8.055555555555555,1.01854
Ohio,2016,4,1.521354400796949,10.111111111111112,0.8636
Ohio,2016,5,1.6932588528644008,15.38888888888889,0.8636
Ohio,2016,6,1.3838308391429877,21.77777777777778,0.8356600000000001
Ohio,2016,7,1.753425411088009,23.77777777777778,0.82042
Ohio,2016,8,1.9511155309655788,24.444444444444443,1.0668
Ohio,2016,9,1.7190445206745189,20.666666666666668,0.94488
Ohio,2016,10,1.8995441953453431,14.277777777777779,0.7442200000000001
Ohio,2016,11,1.5385448460036941,7.666666666666665,0.33274000000000004
Ohio,2016,12,1.7620206336913817,-0.5555555555555556,0.8432799999999999
Ohio,2017,1,1.9383086113219523,1.4444444444444453,1.03124
Ohio,2017,2,1.6209749006188008,4.722222222222222,0.51562
Ohio,2017,3,1.5780919667399964,4.666666666666666,1.143
Ohio,2017,4,1.8010832229097786,13.666666666666666,1.03124
Ohio,2017,5,1.9726149584249955,15.61111111111111,1.34366
Ohio,2017,6,1.5952451402915182,20.888888888888886,1.17348
Ohio,2017,7,1.8353895700128218,22.77777777777778,1.59766
Ohio,2017,8,1.8696959171158656,20.944444444444443,0.5892799999999999
Ohio,2017,9,1.904002264218909,18.77777777777778,0.47498
Ohio,2017,10,2.0926871732856474,14.11111111111111,0.95758
Ohio,2017,11,1.7667768758067353,5.444444444444443,1.3055599999999998
Ohio,2017,12,1.7667768758067353,-1.555555555555556,0.39624000000000004
Oklahoma,2014,1,0.9540540463881706,2.2222222222222223,0.08382
Oklahoma,2014,2,0.46413440094559655,2.2777777777777786,0.12446
Oklahoma,2014,3,0.6704163569214172,7.944444444444443,0.44196
Oklahoma,2014,4,0.9282688018911931,15.222222222222221,0.42926
Oklahoma,2014,5,0.9282688018911931,20.500000000000004,0.79756
Oklahoma,2014,6,1.8823228482793635,25.166666666666668,1.45034
Oklahoma,2014,7,1.985463826267274,25.444444444444443,1.1607800000000001
Oklahoma,2014,8,1.9081080927763412,27.055555555555557,0.3937
Oklahoma,2014,9,1.9596785817702962,22.944444444444443,0.6527799999999999
Oklahoma,2014,10,1.9081080927763412,18.111111111111107,0.87376
Oklahoma,2014,11,0.9798392908851481,6.888888888888888,0.5588000000000001
Oklahoma,2014,12,1.0314097798791033,5.444444444444443,0.36576
Oklahoma,2015,1,1.6626167029031844,3.1666666666666683,0.30734
Oklahoma,2015,2,0.9975700217419107,3.2222222222222205,0.29972
Oklahoma,2015,3,1.611459265890779,10.61111111111111,0.61214
Oklahoma,2015,4,1.611459265890779,16.333333333333332,1.2319
Oklahoma,2015,5,1.2021997697915334,18.944444444444443,3.66776
Oklahoma,2015,6,2.1486123545210387,25.777777777777782,1.2217399999999998
Oklahoma,2015,7,2.097454917508633,27.83333333333333,1.37922
Oklahoma,2015,8,1.7393528584217932,26.27777777777778,0.6223000000000001
Oklahoma,2015,9,1.7137741399155904,24.777777777777775,0.5257799999999999
Oklahoma,2015,10,1.7649315769279958,17.444444444444443,0.82804
Oklahoma,2015,11,1.8160890139404016,10.777777777777779,1.5367
Oklahoma,2015,12,1.6370379843969816,7.000000000000001,1.41224
Oklahoma,2016,1,1.8847111972984447,3.444444444444446,0.127
Oklahoma,2016,2,1.3498607223894266,8.555555555555555,0.25908000000000003
Oklahoma,2016,3,1.757365846129631,12.611111111111112,0.62738
Oklahoma,2016,4,1.4517370033244776,16.333333333333332,1.5367
Oklahoma,2016,5,1.859242127064682,19.0,0.98044
Oklahoma,2016,6,1.3498607223894266,26.22222222222222,0.82804
Oklahoma,2016,7,2.062994688934784,28.444444444444443,0.94488
Oklahoma,2016,8,2.139401899636072,27.11111111111111,0.7366
Oklahoma,2016,9,1.8847111972984447,24.055555555555557,0.89662
Oklahoma,2016,10,1.7318967758958683,19.499999999999996,0.47498
Oklahoma,2016,11,2.164870969869835,13.0,0.3175
Oklahoma,2016,12,1.757365846129631,3.7777777777777763,0.19304000000000002
Oklahoma,2017,1,1.5516432665295794,4.944444444444444,0.65786
Oklahoma,2017,2,1.373585842501595,10.277777777777779,0.5206999999999999
Oklahoma,2017,3,1.9077581145855484,13.444444444444446,0.6604
Oklahoma,2017,4,1.856884564863267,16.333333333333332,1.68148
Oklahoma,2017,5,1.856884564863267,19.388888888888893,1.14046
Oklahoma,2017,6,1.6788271408352826,25.166666666666668,0.6527799999999999
Oklahoma,2017,7,1.7042639156964232,28.055555555555557,0.9779
Oklahoma,2017,8,1.3227122927793136,25.166666666666668,1.63068
Oklahoma,2017,9,1.8314477900021264,22.944444444444443,0.6527799999999999
Oklahoma,2017,10,1.7551374654187046,16.666666666666668,0.9194800000000001
Oklahoma,2017,11,1.6279535911130012,11.61111111111111,0.06604
Oklahoma,2017,12,2.034941988891252,4.722222222222222,0.24638
Oregon,2014,1,0.7821875211316791,2.6111111111111125,0.5969
Oregon,2014,2,0.6560282435297953,1.8333333333333317,1.46812
Oregon,2014,3,0.883114943213186,5.444444444444443,1.40208
Oregon,2014,4,0.9083467987335627,7.666666666666665,0.64008
Oregon,2014,5,0.6560282435297953,11.833333333333332,0.4572
Oregon,2014,6,0.681260099050172,14.5,0.28956
Oregon,2014,7,0.9840423652946929,21.11111111111111,0.127
Oregon,2014,8,0.9840423652946929,19.222222222222218,0.17018000000000003
Oregon,2014,9,0.7821875211316791,16.0,0.28956
Oregon,2014,10,0.7821875211316791,11.61111111111111,0.889
Oregon,2014,11,0.5803326769686651,3.444444444444446,1.0515599999999998
Oregon,2014,12,0.45417339936678136,2.2222222222222223,1.5824200000000002
